fen,score
3r4/1k3p2/p3pq2/3Pn2p/2P1R3/1P5B/P5Q1/3R2K1 w - - 1 32,771.0
rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,-63.0
r1bqkb1r/pp3ppp/2n2n2/3p4/3N4/2N3P1/PP2PPBP/R1BQK2R b KQkq - 2 8,-33.0
1k1Q1b1r/1q3p2/3p1n2/2p1p1pp/4P3/2P2P1P/P2P2P1/RNB1R1K1 b - - 0 19,-884.0
r1b2bnr/pp3kpp/5n2/8/8/4BN2/PPP2PPP/RN1R2K1 w - - 0 12,-132.0
r5k1/r1q1b1pp/3p1p2/1Pp1p1n1/2P1P1P1/3PPKNP/3Q4/1R5R w - - 3 36,-276.0
r5k1/p2b1pbp/2np2p1/q1p3N1/p1Q5/1P5P/2PP1PB1/2KR3R b - - 1 18,604.0
rnb1k2r/ppp3pp/3q4/3N1p2/3Pn3/4P3/PPQ2PPP/R3KBNR w KQkq - 1 10,476.0
r1bq1rk1/1p1n1pbp/p2p1np1/2p5/4P3/2PB1N2/PP1BNPPP/R1Q1K2R b KQ - 1 11,103.0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-28.0
3r1k1b/p7/3pN2p/np2Pp1P/3P4/2P5/PP4R1/2K3R1 b - - 0 28,-929.0
r2q1rk1/p5bp/1pn1p1p1/2pp1p2/3PnP2/2P1PN2/PP2B1PP/R1B1QRK1 w - - 0 16,-41.0
rnb1kbnr/1pqp1ppp/p3p3/8/3NP3/2P5/PP3PPP/RNBQKB1R w KQkq - 0 6,34.0
1B5Q/pp2b2p/4k1p1/1P2Nn2/2Pp1qB1/P6P/5PP1/RN4K1 b - - 10 28,-1107.0
r1bqkbnr/pp2pppp/2np4/8/3pPP2/5N2/PPP3PP/RNBQKB1R w KQkq - 0 5,1.0
r1bqkr2/ppp4p/2np1n2/4p3/3P1P1Q/2PB4/PP4PP/RNB1K2R w KQq - 0 13,525.0
1r4k1/p5p1/3pbr1p/8/1n1P3N/3n4/PP1B1PPP/1R3RK1 b - - 2 25,487.0
rn1qr1k1/pp2bppp/2p2n2/3p1bB1/2PP4/2N2N2/PP2BPPP/R2QR1K1 b - - 9 10,-52.0
1r3rk1/2b3p1/4p2p/3nPpq1/3P3P/2PB1Q2/6P1/R3BRK1 b - - 0 27,-222.0
2k4r/pppqn1pr/2nb1pp1/3p4/PP1P2P1/2P2N1P/5PK1/RNBQ1R2 w - - 1 16,-287.0
8/2QP2pk/7p/8/3p4/r4P2/6PP/6K1 b - - 0 40,-650.0
r6r/4k1p1/p1bbpp2/1p5p/1P2P3/P4P2/1B2B1PP/R2R2K1 b - - 0 20,30.0
r3r2k/pp3Qbp/2bN3q/8/P2P3P/1PP3p1/8/R4KNR w - - 1 25,-907.0
2krr3/pb3pp1/1p5p/1Np5/3p4/8/PPPN1PPP/R5K1 b - - 0 20,531.0
rn1qk2r/1b1pbppp/pp2p1n1/2p5/P1B1P3/1PN2N2/1BPP1PPP/R2Q1RK1 w kq - 3 9,-29.0
1k4r1/1pp3b1/p3P3/6Q1/P4P2/2P3P1/1P2qBK1/R2R4 b - - 2 38,-1043.0
rn2k2r/pb1pq2n/1pp1pb2/4P1p1/3P3p/P1N1BP1N/1PPQ2P1/R3KB1R b KQkq - 0 16,-502.0
8/6k1/2p2qp1/p1R5/2Ppp3/1P4Q1/P5P1/6K1 b - - 0 40,-505.0
8/6pk/p3q2p/8/1P2R3/P3P2P/2Q2PP1/3r2K1 w - - 1 34,554.0
rnbqk1nr/pppp1pbp/4p1p1/8/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 4,75.0
r1bqk2r/pppp1ppp/5n2/2b1p3/1Pn1P3/2P2N2/P1QP1PPP/RNB1K2R w KQkq - 0 7,62.0
r1bq1rk1/p4pp1/1p1bpn1p/2pp4/3P3P/2P2NPB/PPQNPP2/R3K2R b KQ - 1 11,94.0
r1bqkb1r/1pp1pppp/p1n2n2/3pB3/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq - 2 5,-6.0
rnbqkbnr/pp1p1ppp/4p3/8/1p1PPP2/8/P1P3PP/RNBQKBNR b KQkq - 0 4,101.0
rnb2rk1/5pb1/1p1q2p1/1P1pP2p/2p1p1PP/P3P3/3NBP2/2BQK2R b K - 0 20,670.0
rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,-36.0
5r2/pp1k3p/2pp4/6P1/4PP1P/8/P7/1K5R w - - 1 31,207.0
rn2k1nr/p1p1pp1p/1pq3p1/8/5P2/1BPP1P2/PBP4P/R2QK2R b KQkq - 0 11,1.0
r1bqkb1r/ppp2ppp/2Bp1n2/4p3/8/1P2P3/PBPP1PPP/RN1QK1NR b KQkq - 0 5,11.0
5r2/4ppkp/2q2np1/2p5/2P5/1P5P/2QN1PP1/R5K1 w - - 0 24,6.0
r2qkb1r/pbpp1ppp/1p2pn2/8/3PP3/P2Q1N2/1PPN1PPP/R1B2RK1 b kq - 2 8,26.0
r5k1/2b2ppp/p7/8/4r1n1/P3PN1P/1P1B1PP1/R4RK1 b - - 0 22,-403.0
rn3rk1/p1q1bppp/2p1pn2/2Pp4/3P4/P1N1P2P/3B1PP1/R2QKN1R b KQ - 0 13,-6.0
r2qr1k1/1b1n1pp1/4p2p/1Q1pP3/3P4/B1P2NP1/5P1P/R4RK1 b - - 0 18,292.0
2k1r3/ppp5/2p1r1p1/q4p1p/5Q1R/2NPBNP1/PPP2PKP/R7 b - - 3 21,-961.0
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,23.0
2r3k1/2r2p1p/p1Np1p2/2bP4/P3PNP1/1R3P2/1P5P/5K1R b - - 1 29,-679.0
8/4k3/4p3/p3P3/1p1PP3/2p5/1nK3R1/8 b - - 0 42,0.0
2R5/3r4/3Pk1p1/2B1PpPp/p4K1r/P7/8/8 w - - 2 55,-507.0
rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,-61.0
k7/1pp2N1p/p2b4/5b2/3P4/8/PPP2PPP/R1B3K1 b - - 1 23,-674.0
r1bqkb1r/pppp1ppp/2n5/2PpP3/3P4/P7/1P3PPP/R1BQKBNR b KQkq - 0 8,0.0
r2q1rk1/pp3ppp/2pb4/8/3PN3/Pn2P3/1P2QPPP/1RB1K2R w K - 0 15,171.0
8/5k2/5r2/5P1P/5KP1/8/8/8 b - - 2 60,496.0
1k3r2/ppp3R1/2np2P1/4p3/4P1B1/3PK3/bPPN4/8 b - - 0 27,-267.0
r1bqkb1r/ppp2ppp/4pn2/2Pn2B1/3P4/8/PP3PPP/RN1QKBNR w KQkq - 0 7,-8.0
r3r1k1/ppp2ppp/8/3PP1q1/2B1R3/5Q2/PP4PP/R5K1 w - - 1 18,616.0
2rq1rk1/2p2p1n/1p1p3p/p2Pp1p1/3bP3/3P2BP/PP1QBPP1/2R2RK1 w - - 4 19,63.0
3R4/1r4k1/8/8/6K1/5p1p/7P/8 b - - 0 55,0.0
1k1r4/p3q2p/2n2Q2/4p1r1/8/1PP1N3/P5PP/R4RK1 w - - 1 35,621.0
2k1r2r/2p3pp/3q4/3p4/4pRn1/1P2P3/6PP/R1B1Q1K1 b - - 0 23,-124.0
r3kr2/1bqn2p1/p1nbp2p/1p1pNp2/3P1P2/P1PB1NP1/1P1B3P/R2Q1RK1 w q - 0 16,197.0
r6r/p1k3pp/b1nRp3/2R1Pp2/8/4K1P1/PP5P/8 b - - 0 26,564.0
r2qkb1r/ppp2ppp/2np1n2/4p3/4P3/1PN2P2/1PPP2PP/R1BQK1NR w KQkq - 1 7,-13.0
rnbqk2r/pp2b1pp/2p2p2/3p4/PPB1PQ2/2PP3P/5PP1/RN2K1NR w KQkq - 0 11,129.0
1rb5/p1ppk3/1p5P/4b3/7P/NP5K/1P6/1Q6 w - - 1 32,402.0
2q3K1/5P2/7p/1k6/8/7P/5P2/8 w - - 5 67,2.0
3r2k1/p1r2pp1/4pb1p/1p1p4/3P1P2/P1P5/1P1B2PP/R4RK1 b - - 1 22,17.0
r4rk1/2p2ppp/b7/1pb1P3/3N4/2B5/P4PPP/R4RK1 w - - 2 19,-59.0
rnb1kb1r/ppp1qppp/3p4/8/3Pn3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 6,89.0
rn1qk1nr/1bp2pbp/pp2p1p1/1P1p4/P1PP4/2N1PN2/1B3PPP/R2QKB1R b KQkq - 0 10,-34.0
8/2Q2pk1/1np1q1p1/1r1pPpPp/1PpP1B1P/r1P5/3K1RP1/1R6 w - - 0 36,106.0
1k4r1/1ppr4/p2b1p2/3Pp1pp/1P2P3/P1R1BP1P/4KP2/2R5 w - - 0 23,55.0
2rq1rk1/pb3pp1/1pn1pb1p/3p4/1P1P4/P1N1P1P1/4NPBP/2RQ1RK1 b - - 2 14,35.0
r4rk1/ppp2ppp/8/3p2q1/8/P1N1PP1b/1PP1Q3/R2R2K1 w - - 1 17,-418.0
r2k1b1r/p3nppp/2p5/8/6B1/6B1/PR3PPP/4R1K1 b - - 0 17,-230.0
rnbq1rk1/4npbp/p1p1p1p1/1pP3B1/3PN3/5N2/PP2BPPP/R2QR1K1 b - - 0 11,-208.0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-26.0
r5r1/p1p2k2/2p4p/4p3/4Np2/3Pb2q/PPP1Q1RP/5R1K w - - 0 28,-230.0
rnbqkbnr/pp1p1p1p/6p1/2p1p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,553.0
r2qk2r/ppp2ppp/2n5/3b4/8/P1P2N2/4PPPP/R2QKB1R b KQkq - 1 11,242.0
rnbqk1nr/pp4b1/2p1pp2/3p3p/3PPPP1/1BP5/PP1N2P1/R1BQNRK1 b kq - 0 12,-250.0
r3r2k/3pqQ2/5b1B/p1p2p2/8/P2P3P/BP4P1/5RK1 w - - 3 27,452.0
r1b3k1/ppp2ppp/2n2n2/6B1/1bPrN3/P3K3/1P3PPP/R4BNR w - - 3 13,352.0
3r1k2/pp1P2p1/2n1P3/2r2P1p/3b4/P6B/8/2BR3K b - - 0 33,424.0
rn1qk2r/1p3ppp/p2pbn2/2b1p3/2P5/2NBP3/PPQ1NPPP/R1B1K2R b KQkq - 3 8,0.0
5rk1/4bppp/p1N1p3/2p1P3/5nP1/BP5P/P1P2K1q/3R1R2 w - - 0 23,-925.0
2kr1b1r/1pp2ppp/q3p3/8/8/4BQ2/PP3PPP/R1R3K1 w - - 2 16,165.0
8/8/1P1pB3/6p1/4n1Pp/7P/1k6/6K1 b - - 0 45,-571.0
8/8/8/8/p6R/k1K5/7p/7r w - - 0 55,-3545.0
r1b1kbnr/ppp1pppp/8/4n3/3P4/2N5/PPP2PPP/R1B1KBNR b KQkq - 0 6,-83.0
r3r1k1/1pp2ppb/p1B5/P7/1PN5/2P4P/1K2R3/4b3 w - - 0 35,-232.0
2kr3r/pppqb3/2n4p/3bP1p1/1P6/6P1/PB1N1PKP/R2QR3 w - - 1 20,-610.0
r4r1k/1R6/5nNp/1b4p1/3RP3/1q3PQP/6PK/1q6 b - - 9 41,0.0
r1bqk2r/ppp2ppp/2p2n2/2b1N3/4P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,345.0
r2q1r2/p1p2ppk/1npp3p/2b1pP2/6Q1/3P2P1/PPPN1P1P/R1B2RK1 b - - 3 13,-23.0
1rbr2k1/p4pp1/7p/2bB4/2P5/P2P1P1P/5P2/R1B2K1R w - - 1 21,131.0
r2qkbnr/ppp2ppp/2n5/3pP3/5Pb1/5N2/PPP1P1PP/RNBQKB1R w KQkq - 2 5,77.0
r5k1/1b1q1pp1/2pPp3/1pP4p/r2PB3/P6Q/5PPP/R2R2K1 b - - 1 36,-329.0
r2q1rk1/pp1nb1pp/2p1b3/3p1p2/3P4/2N1PN2/PPQ2PPP/1BR2RK1 b - - 7 13,-38.0
8/p7/2p5/P1P2pk1/2b1p2p/4P2P/4NK2/8 b - - 1 48,697.0
rnb1k3/ppppb3/6p1/4Q1B1/1q1pn3/8/PPPNBPPP/R3K1NR w KQq - 9 11,1030.0
rn2k2r/1b1pn1pp/p1p3q1/1p2p3/4P3/PBN1B3/1PPQ1PPP/R3K2R w KQkq - 0 13,435.0
rn1qkb1r/pbp1nppp/1p2p3/3p4/1P1P4/P3PN2/1BP2PPP/RN1QKB1R b KQkq - 2 6,-30.0
r2r2k1/2p1qppp/p2bbn2/1p4B1/8/2N2N1P/PPB2PP1/R2QR1K1 w - - 7 18,547.0
5rk1/pp4p1/3Q2Rp/1p1p2q1/8/5p1P/P4PP1/6K1 b - - 1 31,474.0
r2q1rk1/3nbpp1/p3p1p1/1p1pP3/8/2P1BN1P/PP3PP1/R2Q1RK1 w - - 0 16,32.0
rn2kb1r/pbpq1p1p/1p1p2p1/3P4/2PN2B1/8/PP3PPP/R1BQR1K1 b kq - 5 13,-754.0
r1bqkb1r/5ppp/p3p3/npppPn2/3P4/1B3N2/PPPN1PPP/R1BQ1RK1 w kq - 0 10,60.0
rn1qk1nr/ppp2ppp/1b1p4/8/2BPPBb1/5N2/PPP3PP/RN1Q1RK1 b kq - 3 7,-122.0
rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,-3.0
r1b2rk1/pp1p1ppp/4p3/1B6/P2nP3/2q2N2/2PN1PPP/5RK1 w - - 3 14,-861.0
6k1/ppq2rp1/3b4/2p5/1nQ2B2/8/PPP3PP/RN4K1 b - - 0 25,548.0
rn2kb1r/pbpp1ppp/1p2pn2/4P3/2B5/7N/PPPP1PPP/RNB1K2R b KQkq - 0 6,328.0
r1bqk1nr/pp1pppbp/2n3p1/8/8/P3PN2/1PP2PPP/RNBQKB1R b KQkq - 0 6,53.0
5rk1/1p3pp1/1b1p2q1/3n1b1p/8/4PN1P/1BP1BPPN/3Q1RK1 w - - 5 20,662.0
r4r2/ppk5/3R1Rpp/2p5/5K2/2PP3P/P4PP1/8 b - - 0 27,-71.0
r2qkbnr/p1p2ppp/2p5/4P3/3pP1b1/5N2/PPP2PPP/RNBQK2R w KQkq - 0 7,296.0
r4r2/pp1k2p1/2p1p3/3n2NQ/1n1P4/1P4P1/1qPKN1P1/2R4R w - - 1 31,249.0
5r1k/5pp1/7p/p2rP3/1b2B1qP/2p3P1/2Q2P2/R5K1 w - - 0 33,-153.0
8/2k2pp1/4p2p/1BP4P/3P2P1/4PP2/6K1/1r5n w - - 1 51,-258.0
r2qkb1r/p1p2ppp/2pp1n2/4p2b/4P3/1P1P1N1P/P1P2PP1/RNBQK2R w KQkq - 1 8,53.0
r6r/pp2kpp1/n3p1p1/2PN4/8/1P3P2/1P6/2KRR3 b - - 2 21,421.0
r2q1rk1/pp3ppp/2nbp3/3p4/1P1PnPbP/P3PN2/6B1/RNBQ1RK1 b - - 0 14,447.0
rnbqkbnr/pp2pppp/8/2pp4/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 0 3,21.0
rnbqkbnr/ppp1pppp/3p4/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,-31.0
r3k2r/pp2bppp/1q1p1n2/1Q6/3Np3/2P5/PP1B1PPP/R4RK1 b kq - 3 18,48.0
8/5r2/6k1/7R/6K1/6P1/8/8 w - - 1 57,0.0
rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,-70.0
r3r1k1/ppp2ppp/2n2n2/4P3/5P2/P1P1BB1P/6P1/R2q1RK1 w - - 0 17,341.0
8/2K5/R3pk2/5p2/4r1p1/8/8/8 b - - 1 55,890.0
2rnr1k1/4qp2/1p3np1/1P2p1N1/3pP3/3P4/1B2RP2/1R2QK2 b - - 0 28,467.0
r1bqkbnr/ppp4p/2n2p2/3N2p1/3pP3/5PP1/PPP4P/R1BQKBNR w KQkq - 0 7,107.0
r2qk2r/5p2/p3pPbp/1pnp2p1/8/1BP1RP2/PP4PP/R1BQ2K1 b kq - 0 21,10.0
r1bqkbnr/pp3ppp/3p4/3Pp3/1P1nP3/P7/5PPP/RNBQKBNR b KQkq - 0 7,-9.0
r1bqkb1r/pp3p2/6np/3pP1p1/8/2N3B1/PPP2PPP/R2QKB1R w KQkq - 0 12,364.0
r6r/5pkp/6p1/3R1nPN/2p5/p4P1P/2b2K2/8 b - - 1 44,2046.0
rnbq3k/p1ppbQ2/1p2pN1p/4P3/3P4/2PB3P/PP3Pr1/RN2K2R b KQ - 0 14,-884.0
rn1qk2r/pp5p/2p5/4bnp1/8/7P/PPP2PP1/RNBQR1K1 w kq - 0 13,755.0
rnbqkb1r/ppp2ppp/8/3pN3/4n3/8/PPPPQPPP/RNB1KB1R w KQkq - 0 5,134.0
rnb2bk1/3p3p/2pNp1p1/1p2P3/p2P2p1/3BP3/P5PP/2R3K1 w - - 0 22,-372.0
r2qkb1r/ppp2ppp/4pn2/3p1b2/3P1P2/2NPPN2/PP4PP/R1BQK2R w KQkq - 0 8,-23.0
5rk1/5rp1/1N4Rp/P1p1B3/4P3/1b5P/3R1PP1/6K1 b - - 0 30,-642.0
1k1r2nr/ppp1bp2/2np1q2/4p1p1/2P1P1B1/3PBN1P/PP3PP1/R2Q1RK1 b - - 4 13,-181.0
r3k2r/1pp3pp/p2p4/2b5/2BnP3/2N2P2/PPP2P1P/2KR3R b kq - 2 13,79.0
rnb1k2r/3q1ppp/3bpn2/1p1p4/2pP4/P1N1PN2/1PB2PPP/R1BQR1K1 b kq - 3 11,-17.0
r2qk1r1/pbpp1pbp/1p2p2p/4n3/2B1P3/2PPQ2N/PP3PPP/RN2K2R b KQq - 6 10,196.0
r7/1b1k2pp/p7/1ppq1PN1/6Q1/3PB1P1/P1P4P/1R2R1K1 w - - 1 25,1162.0
r1bqk1nr/ppp1bppp/2np4/8/2BPPp2/5N2/PPP3PP/RNBQK2R w KQkq - 1 6,82.0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-19.0
r1bqk2r/pp3ppp/2pb1n2/3p4/5B2/3P1BP1/PPP1P2P/RN1QK2R w KQkq - 0 9,-67.0
r1b1r1k1/pp3ppp/1bp5/4P3/1P1p1B2/P2P4/4NPPP/2R2RK1 b - - 1 22,131.0
8/6p1/7k/7p/8/2KN4/8/8 w - - 2 57,-33.0
r1bq1rk1/1p2npbp/p1np2p1/2p1p3/2P1P3/P1NP2P1/1P2NPBP/R1BQ1RK1 w - - 0 10,7.0
r2qk2r/p1pp3p/1pn1p3/5p1Q/2BP3b/5P2/PPPK3P/RN4R1 b kq - 4 15,0.0
r4rk1/p2n1ppp/2p5/3p4/5bK1/4P3/P2B3P/1n3B2 w - - 0 29,-1451.0
1n1qkbnr/1b1p1ppp/4p3/1pP5/1P1P4/8/5PPP/BN1QKBNR b Kk - 0 10,17.0
8/8/6p1/4kp1p/3p3P/3R1P2/2r1K1P1/8 w - - 1 41,-557.0
rnbqkbnr/1p1p1ppp/4p3/p1p5/P3P3/2N2N2/1PPP1PPP/R1BQKB1R b KQkq - 0 4,-88.0
4kbr1/p1p5/3p1p2/N3pP2/5pP1/2PP1P1p/Pr3K1P/R4R2 w - - 0 25,-186.0
8/5R1p/p3k3/P1Pp4/5r1r/3b2K1/8/6R1 w - - 14 56,158.0
4N1k1/p7/4r3/2p5/5B2/8/PPP2PPP/R4RK1 b - - 0 26,-1306.0
rnb1kbnr/ppp1pppp/8/3q4/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 3,-63.0
r2q1r1k/pp2b1p1/4Pn1p/2pp4/8/1nNP2Q1/PPP3PP/R1B2RK1 w - - 0 16,91.0
5rk1/p1p3pp/1p1b4/4p3/4b2P/PPP1Br2/3KN2R/6R1 b - - 1 30,588.0
rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,60.0
rnb2rk1/bp1p1ppp/p1p5/1P6/P1B5/2P2N2/3B1PPP/R4RK1 b - - 0 15,60.0
1r1qkb1r/p2n1ppp/4p1b1/1Q6/3P4/8/PP2PPPP/R1B1KBNR w KQk - 2 12,-378.0
rnbq1rk1/1p1p1ppp/1bp2n2/pP2p3/P1B1P3/2P2Q2/3P1PPP/RNB1K1NR w KQ - 0 8,-224.0
r1bqk1nr/pp4pp/2n2p2/2bpp3/1P6/2P1P2P/P3BPP1/RNBQK1NR b KQkq - 0 7,62.0
r1bqk2r/pppp2pp/2n2b2/3N1p2/3pP3/P7/1PP2PPP/R2QKBNR w KQkq - 0 8,-1.0
Qn1qk2r/5ppp/p3pn2/1p6/2pb4/7P/PPB2PP1/RNB2RK1 w k - 0 14,469.0
5k2/8/p1N4p/2p2b2/P1Pp1P2/1P1P2K1/7P/8 b - - 0 42,-126.0
2r2rk1/1p4pp/p1n1bp2/3p4/1P6/P1Q1PPqP/1BPKB3/6RR b - - 4 21,127.0
rnbqkb1r/ppp2ppp/3ppn2/8/1P6/2P1P3/PB1P1PPP/RN1QKBNR b KQkq - 0 4,-3.0
rnbqk1nr/pppp1ppp/8/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,-16.0
rnb1kbnr/pp3pp1/2p1p2p/q2pP3/3P1B2/2P2N2/PP3PPP/RN1QKB1R b KQkq - 0 6,-110.0
r1b1k2r/ppp2ppp/2np1n2/1Bb1p3/4P3/7N/PPPP1PPP/RNB1K2R w KQkq - 0 7,-90.0
rn1q1rk1/pbpp2pp/1p2pp2/3P4/2P5/3B4/PPQ2PPP/R3K1NR b KQ - 1 11,131.0
2rnr1k1/p3qpbp/1p2bnp1/4p3/1P1pP3/P2P1NPP/1B1NRPB1/1R2Q1K1 b - - 0 19,136.0
8/8/R4kp1/5p1p/7P/1r4P1/5PK1/8 b - - 6 49,0.0
r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 4 4,14.0
rn1q1rk1/ppb1nppp/2p1p3/8/1P1Pp1b1/P1NB1N1P/2P2PP1/R1BQ1RK1 w - - 0 11,40.0
3r2k1/7p/p5p1/1pN1pp2/1P1r4/P5P1/3R1P1P/3R2K1 w - - 2 33,526.0
r4r1k/3qNpbp/p2p1np1/B2b4/Np6/1B5P/PP3PP1/R2QR1K1 w - - 1 22,703.0
rnbqkbnr/pp3ppp/4p3/3p4/1p1PPP2/8/P1P3PP/RNBQKBNR w KQkq - 0 5,-104.0
r1bqkb1r/pppp1ppp/2n1pn2/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,54.0
1r1qr1k1/p4ppp/2pb1n2/1bpp4/N7/P2P2P1/1PP2PBP/R1BQ1RK1 w - - 3 15,-18.0
2r1nrk1/pp2qpp1/4b2p/3pP3/5Q2/P1PB1N1P/5PP1/2R1R1K1 b - - 2 19,-113.0
r4rk1/3bbpp1/2pp3p/p7/Np2P1P1/1P1N1P2/P1P1B1P1/R4RK1 b - - 0 18,-467.0
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,-30.0
3r2k1/2p2ppp/r4n2/PN3b2/2p2P2/P4NP1/4P2P/2R2RK1 b - - 2 21,-8.0
r2q1r2/2pbnpkp/3p2p1/np6/p2PP2P/P1P2N2/BP1Q2P1/RN2K2R w KQ - 2 16,36.0
3rr3/k7/3p4/Pp1P2pp/RR2P3/8/7P/7K w - - 0 35,7.0
rnbq1rk1/ppp1bppp/4pn2/3p2B1/3P4/2N1PN2/PPP2PPP/R2QKB1R w KQ - 1 6,-16.0
rn2r1k1/pp3pbp/2p5/8/2p2Q2/2N5/PPPP2PP/R1B1K3 w - - 1 14,445.0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-11.0
r1bqkn2/pp1pbrp1/2p4p/4P2Q/8/2N3B1/PP3PPP/R4RK1 b - - 5 17,184.0
r2qkbnr/pb3pp1/2p1p2p/2p1P3/3p1P2/3P1QP1/PPP4P/RNB1K1NR w KQkq - 2 9,115.0
4Rbk1/ppp3pp/2n5/5pN1/2P5/1P3rB1/P4P2/6K1 w - - 4 26,559.0
5B2/8/8/3p4/p1pP4/1bP2k2/1K6/8 w - - 20 62,0.0
rnbqkbnr/ppp1pppp/8/8/3pP3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,-55.0
r4k2/3R1ppp/8/p3p3/2P5/R2B1P2/3NKPPP/8 b - - 0 25,-1400.0
r1bqkb1r/1ppp1ppp/p1n2n2/8/B2pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6,-2.0
8/6p1/p4k1p/8/1Pp1K3/P5P1/8/8 w - - 0 47,0.0
r2qkbnr/ppp2ppp/2n5/4p3/8/5b2/PPPPB1PP/RNBQ1RK1 w kq - 0 8,-104.0
5k2/pp3ppp/3p4/2pP4/2P5/PP5P/5PP1/4K3 b - - 0 30,0.0
r1bq2k1/p1p2p1p/2p3p1/3p4/8/2PB1Q1P/PP3PP1/4R1K1 b - - 0 17,102.0
6r1/5k2/3p4/p1pP1p1p/P3nP1P/1P1R1K2/8/8 w - - 1 45,-606.0
r1b1kb1r/pp3ppp/2n1p3/1B1pP3/3q1P2/8/PP4PP/RNBQK2R w KQkq - 2 11,635.0
1r1q1rk1/pPp2pp1/4bn1p/2b1p3/2B4B/3P1Q2/PPP2PPP/RN3RK1 b - - 2 11,-175.0
r1q2rk1/ppp2ppp/3p1b2/4nP1Q/8/1BN5/PPP2PPP/R4RK1 b - - 1 13,-13.0
r2qkbnr/pp1n2pp/8/1Bp1Nb2/8/4Q3/PPPB1PPP/RN2K2R b KQkq - 0 10,-502.0
8/3r1pk1/6p1/3p2Bp/5K2/7P/3R4/8 b - - 7 42,0.0
2bkr3/1p2n1bp/p3ppp1/n7/1PPP4/4P1B1/P4PPP/R3KBNR b KQ - 0 16,-496.0
r2q1r2/2p2ppk/2np3p/1p2p1b1/1P2P3/PB1PBQ1P/5PP1/R4RK1 w - - 1 17,49.0
r3k2r/p1p2ppp/1p4q1/2bpp2n/1PB1P2Q/2PP1bP1/P4P1P/RNB2RK1 w kq - 0 15,138.0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-43.0
rnb1kbnr/pp2q2p/2pp1p2/4p1p1/3P4/2N1BNP1/PPP1PPBP/R2QK2R b KQkq - 1 7,-2.0
rnbqkbnr/pp1ppppp/2p5/8/8/3P4/PPP1PPPP/RNBQKBNR w KQkq - 0 2,19.0
r2qkb1r/ppp2ppp/2np1n2/8/4PBbP/3P1N2/PPP3P1/RN1QKB1R w KQkq - 1 7,-69.0
r1b2rk1/p4ppp/2p5/3p4/4qBP1/4Q3/PPP4P/2KR3R w - - 0 16,19.0
8/5K2/2pk4/p7/5n2/6rp/7R/8 w - - 1 52,-851.0
8/6kp/4n3/5p2/K5p1/P1P2P2/3Bn2P/8 w - - 0 36,-182.0
8/4kq2/3Q2p1/p1P5/P7/1n6/8/6K1 b - - 16 59,0.0
2r1qrk1/1b3ppp/p3pn2/1p1p4/1N1PP3/P5P1/1P3PBP/2RQR1K1 b - - 0 20,145.0
r6r/ppP1Qppp/2k5/3q1b2/5P2/2B5/PPP3PP/2K2B1R b - - 0 17,60.0
2k1rr2/ppp5/5p2/3n2p1/2N4p/1P1P1P1P/PKP3P1/3RR3 b - - 2 20,79.0
